"","id","lighting","distance","side","rotation","trial","time","frame","filename","iCatcher_NonAnonymized","iCatcher_Anonymized","OWLET_NonAnonymized","OWLET_Anonymized"
"17729","t03","Lc","D90","Sl24","Rl",5,1,31,"t03_Lc_D90_Sl24_Rl_05_1","Yes","Yes","Yes","Yes"
"17730","t03","Lc","D90","Sl24","Rl",5,2,31,"t03_Lc_D90_Sl24_Rl_05_2","Yes","Yes","Yes","Yes"
"17731","t03","Lc","D90","Sl24","Rl",6,1,31,"t03_Lc_D90_Sl24_Rl_06_1","Yes","Yes","Yes","Yes"
"17732","t03","Lc","D90","Sl24","Rl",6,2,31,"t03_Lc_D90_Sl24_Rl_06_2","Yes","Yes","Yes","Yes"
"17733","t03","Lc","D90","Sl24","Rl",7,1,32,"t03_Lc_D90_Sl24_Rl_07_1","Yes","Yes","Yes","Yes"
"17734","t03","Lc","D90","Sl24","Rl",7,2,32,"t03_Lc_D90_Sl24_Rl_07_2","Yes","Yes","Yes","Yes"
"17735","t03","Lc","D90","Sl24","Rl",8,1,32,"t03_Lc_D90_Sl24_Rl_08_1","Yes","Yes","Yes","Yes"
"17736","t03","Lc","D90","Sl24","Rl",8,2,31,"t03_Lc_D90_Sl24_Rl_08_2","Yes","Yes","Yes","Yes"
"17737","t03","Lc","D90","Sl24","Rl",9,1,32,"t03_Lc_D90_Sl24_Rl_09_1","Yes","Yes","Yes","Yes"
"17738","t03","Lc","D90","Sl24","Rl",9,2,31,"t03_Lc_D90_Sl24_Rl_09_2","Yes","Yes","Yes","Yes"
"17739","t03","Lc","D90","Sl24","Rl",10,1,32,"t03_Lc_D90_Sl24_Rl_10_1","Yes","Yes","Yes","Yes"
"17740","t03","Lc","D90","Sl24","Rl",10,2,31,"t03_Lc_D90_Sl24_Rl_10_2","Yes","Yes","Yes","Yes"
"17741","t03","Lc","D90","Sl24","Rr",1,1,31,"t03_Lc_D90_Sl24_Rr_01_1","Yes","Yes","Yes","Yes"
"17742","t03","Lc","D90","Sl24","Rr",1,2,33,"t03_Lc_D90_Sl24_Rr_01_2","Yes","Yes","Yes","Yes"
"17743","t03","Lc","D90","Sl24","Rr",2,1,31,"t03_Lc_D90_Sl24_Rr_02_1","Yes","Yes","Yes","Yes"
"17744","t03","Lc","D90","Sl24","Rr",2,2,30,"t03_Lc_D90_Sl24_Rr_02_2","Yes","Yes","Yes","Yes"
"17745","t03","Lc","D90","Sl24","Rr",3,1,32,"t03_Lc_D90_Sl24_Rr_03_1","Yes","Yes","Yes","Yes"
"17746","t03","Lc","D90","Sl24","Rr",3,2,31,"t03_Lc_D90_Sl24_Rr_03_2","Yes","Yes","Yes","Yes"
"17747","t03","Lc","D90","Sl24","Rr",4,1,32,"t03_Lc_D90_Sl24_Rr_04_1","Yes","Yes","Yes","Yes"
"17748","t03","Lc","D90","Sl24","Rr",4,2,31,"t03_Lc_D90_Sl24_Rr_04_2","Yes","Yes","Yes","Yes"
"17749","t03","Lc","D90","Sl24","Rr",5,1,32,"t03_Lc_D90_Sl24_Rr_05_1","Yes","Yes","Yes","Yes"
"17750","t03","Lc","D90","Sl24","Rr",5,2,31,"t03_Lc_D90_Sl24_Rr_05_2","Yes","Yes","Yes","Yes"
"17751","t03","Lc","D90","Sl24","Rr",6,1,32,"t03_Lc_D90_Sl24_Rr_06_1","Yes","Yes","Yes","Yes"
"17752","t03","Lc","D90","Sl24","Rr",6,2,32,"t03_Lc_D90_Sl24_Rr_06_2","Yes","Yes","Yes","Yes"
"17753","t03","Lc","D90","Sl24","Rr",7,1,31,"t03_Lc_D90_Sl24_Rr_07_1","Yes","Yes","Yes","Yes"
"17754","t03","Lc","D90","Sl24","Rr",7,2,30,"t03_Lc_D90_Sl24_Rr_07_2","Yes","Yes","Yes","Yes"
"17755","t03","Lc","D90","Sl24","Rr",8,1,31,"t03_Lc_D90_Sl24_Rr_08_1","Yes","Yes","Yes","Yes"
"17756","t03","Lc","D90","Sl24","Rr",8,2,32,"t03_Lc_D90_Sl24_Rr_08_2","Yes","Yes","Yes","Yes"
"17757","t03","Lc","D90","Sl24","Rr",9,1,32,"t03_Lc_D90_Sl24_Rr_09_1","Yes","Yes","Yes","Yes"
"17758","t03","Lc","D90","Sl24","Rr",9,2,32,"t03_Lc_D90_Sl24_Rr_09_2","Yes","Yes","Yes","Yes"
"17759","t03","Lc","D90","Sl24","Rr",10,1,31,"t03_Lc_D90_Sl24_Rr_10_1","Yes","Yes","Yes","Yes"
"17760","t03","Lc","D90","Sl24","Rr",10,2,31,"t03_Lc_D90_Sl24_Rr_10_2","Yes","Yes","Yes","Yes"
"17761","t03","Lc","D90","Sr24","Rc",1,1,33,"t03_Lc_D90_Sr24_Rc_01_1","Yes","Yes","Yes","No"
"17762","t03","Lc","D90","Sr24","Rc",1,2,30,"t03_Lc_D90_Sr24_Rc_01_2","Yes","Yes","Yes","Yes"
"17763","t03","Lc","D90","Sr24","Rc",2,1,32,"t03_Lc_D90_Sr24_Rc_02_1","Yes","Yes","Yes","Yes"
"17764","t03","Lc","D90","Sr24","Rc",2,2,32,"t03_Lc_D90_Sr24_Rc_02_2","Yes","Yes","Yes","No"
"17765","t03","Lc","D90","Sr24","Rc",3,1,31,"t03_Lc_D90_Sr24_Rc_03_1","Yes","Yes","Yes","No"
"17766","t03","Lc","D90","Sr24","Rc",3,2,31,"t03_Lc_D90_Sr24_Rc_03_2","Yes","Yes","Yes","Yes"
"17767","t03","Lc","D90","Sr24","Rc",4,1,32,"t03_Lc_D90_Sr24_Rc_04_1","Yes","Yes","Yes","Yes"
"17768","t03","Lc","D90","Sr24","Rc",4,2,32,"t03_Lc_D90_Sr24_Rc_04_2","Yes","Yes","Yes","Yes"
"17769","t03","Lc","D90","Sr24","Rc",5,1,31,"t03_Lc_D90_Sr24_Rc_05_1","Yes","Yes","Yes","Yes"
"17770","t03","Lc","D90","Sr24","Rc",5,2,31,"t03_Lc_D90_Sr24_Rc_05_2","Yes","Yes","Yes","Yes"
"17771","t03","Lc","D90","Sr24","Rc",6,1,31,"t03_Lc_D90_Sr24_Rc_06_1","Yes","Yes","Yes","Yes"
"17772","t03","Lc","D90","Sr24","Rc",6,2,31,"t03_Lc_D90_Sr24_Rc_06_2","Yes","Yes","Yes","Yes"
"17773","t03","Lc","D90","Sr24","Rc",7,1,32,"t03_Lc_D90_Sr24_Rc_07_1","Yes","Yes","Yes","No"
"17774","t03","Lc","D90","Sr24","Rc",7,2,31,"t03_Lc_D90_Sr24_Rc_07_2","Yes","Yes","Yes","Yes"
"17775","t03","Lc","D90","Sr24","Rc",8,1,32,"t03_Lc_D90_Sr24_Rc_08_1","Yes","Yes","Yes","Yes"
"17776","t03","Lc","D90","Sr24","Rc",8,2,32,"t03_Lc_D90_Sr24_Rc_08_2","Yes","Yes","Yes","Yes"
"17777","t03","Lc","D90","Sr24","Rc",9,1,32,"t03_Lc_D90_Sr24_Rc_09_1","Yes","Yes","Yes","Yes"
"17778","t03","Lc","D90","Sr24","Rc",9,2,31,"t03_Lc_D90_Sr24_Rc_09_2","Yes","Yes","Yes","Yes"
"17779","t03","Lc","D90","Sr24","Rc",10,1,31,"t03_Lc_D90_Sr24_Rc_10_1","Yes","Yes","Yes","Yes"
"17780","t03","Lc","D90","Sr24","Rc",10,2,31,"t03_Lc_D90_Sr24_Rc_10_2","Yes","Yes","Yes","Yes"
"17781","t03","Lc","D90","Sr24","Rl",1,1,32,"t03_Lc_D90_Sr24_Rl_01_1","Yes","Yes","Yes","Yes"
"17782","t03","Lc","D90","Sr24","Rl",1,2,32,"t03_Lc_D90_Sr24_Rl_01_2","Yes","Yes","Yes","Yes"
"17783","t03","Lc","D90","Sr24","Rl",2,1,32,"t03_Lc_D90_Sr24_Rl_02_1","Yes","Yes","Yes","Yes"
"17784","t03","Lc","D90","Sr24","Rl",2,2,32,"t03_Lc_D90_Sr24_Rl_02_2","Yes","Yes","Yes","Yes"
"17785","t03","Lc","D90","Sr24","Rl",3,1,31,"t03_Lc_D90_Sr24_Rl_03_1","Yes","Yes","Yes","Yes"
"17786","t03","Lc","D90","Sr24","Rl",3,2,31,"t03_Lc_D90_Sr24_Rl_03_2","Yes","Yes","Yes","Yes"
"17787","t03","Lc","D90","Sr24","Rl",4,1,31,"t03_Lc_D90_Sr24_Rl_04_1","Yes","Yes","Yes","Yes"
"17788","t03","Lc","D90","Sr24","Rl",4,2,31,"t03_Lc_D90_Sr24_Rl_04_2","Yes","Yes","Yes","Yes"
"17789","t03","Lc","D90","Sr24","Rl",5,1,31,"t03_Lc_D90_Sr24_Rl_05_1","Yes","Yes","Yes","Yes"
"17790","t03","Lc","D90","Sr24","Rl",5,2,33,"t03_Lc_D90_Sr24_Rl_05_2","Yes","Yes","Yes","Yes"
"17791","t03","Lc","D90","Sr24","Rl",6,1,32,"t03_Lc_D90_Sr24_Rl_06_1","Yes","Yes","Yes","Yes"
"17792","t03","Lc","D90","Sr24","Rl",6,2,32,"t03_Lc_D90_Sr24_Rl_06_2","Yes","Yes","Yes","Yes"
"17793","t03","Lc","D90","Sr24","Rl",7,1,31,"t03_Lc_D90_Sr24_Rl_07_1","Yes","Yes","Yes","Yes"
"17794","t03","Lc","D90","Sr24","Rl",7,2,33,"t03_Lc_D90_Sr24_Rl_07_2","Yes","Yes","Yes","Yes"
"17795","t03","Lc","D90","Sr24","Rl",8,1,32,"t03_Lc_D90_Sr24_Rl_08_1","Yes","Yes","Yes","Yes"
"17796","t03","Lc","D90","Sr24","Rl",8,2,32,"t03_Lc_D90_Sr24_Rl_08_2","Yes","Yes","Yes","Yes"
"17797","t03","Lc","D90","Sr24","Rl",9,1,31,"t03_Lc_D90_Sr24_Rl_09_1","Yes","Yes","Yes","Yes"
"17798","t03","Lc","D90","Sr24","Rl",9,2,31,"t03_Lc_D90_Sr24_Rl_09_2","Yes","Yes","Yes","Yes"
"17799","t03","Lc","D90","Sr24","Rl",10,1,31,"t03_Lc_D90_Sr24_Rl_10_1","Yes","Yes","Yes","Yes"
"17800","t03","Lc","D90","Sr24","Rl",10,2,32,"t03_Lc_D90_Sr24_Rl_10_2","Yes","Yes","Yes","Yes"
"17801","t03","Lc","D90","Sr24","Rr",1,1,33,"t03_Lc_D90_Sr24_Rr_01_1","Yes","Yes","Yes","Yes"
"17802","t03","Lc","D90","Sr24","Rr",1,2,32,"t03_Lc_D90_Sr24_Rr_01_2","Yes","Yes","Yes","Yes"
"17803","t03","Lc","D90","Sr24","Rr",2,1,31,"t03_Lc_D90_Sr24_Rr_02_1","Yes","Yes","Yes","Yes"
"17804","t03","Lc","D90","Sr24","Rr",2,2,31,"t03_Lc_D90_Sr24_Rr_02_2","Yes","Yes","Yes","Yes"
"17805","t03","Lc","D90","Sr24","Rr",3,1,32,"t03_Lc_D90_Sr24_Rr_03_1","Yes","Yes","Yes","Yes"
"17806","t03","Lc","D90","Sr24","Rr",3,2,31,"t03_Lc_D90_Sr24_Rr_03_2","Yes","Yes","Yes","Yes"
"17807","t03","Lc","D90","Sr24","Rr",4,1,33,"t03_Lc_D90_Sr24_Rr_04_1","Yes","Yes","Yes","Yes"
"17808","t03","Lc","D90","Sr24","Rr",4,2,32,"t03_Lc_D90_Sr24_Rr_04_2","Yes","Yes","Yes","Yes"
"17809","t03","Lc","D90","Sr24","Rr",5,1,32,"t03_Lc_D90_Sr24_Rr_05_1","Yes","Yes","Yes","Yes"
"17810","t03","Lc","D90","Sr24","Rr",5,2,31,"t03_Lc_D90_Sr24_Rr_05_2","Yes","Yes","Yes","Yes"
"17811","t03","Lc","D90","Sr24","Rr",6,1,33,"t03_Lc_D90_Sr24_Rr_06_1","Yes","Yes","Yes","Yes"
"17812","t03","Lc","D90","Sr24","Rr",6,2,32,"t03_Lc_D90_Sr24_Rr_06_2","Yes","Yes","Yes","Yes"
"17813","t03","Lc","D90","Sr24","Rr",7,1,31,"t03_Lc_D90_Sr24_Rr_07_1","Yes","Yes","Yes","Yes"
"17814","t03","Lc","D90","Sr24","Rr",7,2,31,"t03_Lc_D90_Sr24_Rr_07_2","Yes","Yes","Yes","Yes"
"17815","t03","Lc","D90","Sr24","Rr",8,1,33,"t03_Lc_D90_Sr24_Rr_08_1","Yes","Yes","Yes","Yes"
"17816","t03","Lc","D90","Sr24","Rr",8,2,32,"t03_Lc_D90_Sr24_Rr_08_2","Yes","Yes","Yes","Yes"
"17817","t03","Lc","D90","Sr24","Rr",9,1,32,"t03_Lc_D90_Sr24_Rr_09_1","Yes","Yes","Yes","Yes"
"17818","t03","Lc","D90","Sr24","Rr",9,2,31,"t03_Lc_D90_Sr24_Rr_09_2","Yes","Yes","Yes","Yes"
"17819","t03","Lc","D90","Sr24","Rr",10,1,31,"t03_Lc_D90_Sr24_Rr_10_1","Yes","Yes","Yes","Yes"
"17820","t03","Lc","D90","Sr24","Rr",10,2,31,"t03_Lc_D90_Sr24_Rr_10_2","Yes","Yes","Yes","Yes"
"17821","t04","Lr","D30","Sc00","Rc",1,1,32,"t04_Lr_D30_Sc00_Rc_01_1","Yes","Yes","Yes","Yes"
"17822","t04","Lr","D30","Sc00","Rc",1,2,31,"t04_Lr_D30_Sc00_Rc_01_2","Yes","Yes","Yes","Yes"
"17823","t04","Lr","D30","Sc00","Rc",2,1,32,"t04_Lr_D30_Sc00_Rc_02_1","Yes","Yes","Yes","Yes"
"17824","t04","Lr","D30","Sc00","Rc",2,2,32,"t04_Lr_D30_Sc00_Rc_02_2","Yes","Yes","Yes","Yes"
"17825","t04","Lr","D30","Sc00","Rc",3,1,32,"t04_Lr_D30_Sc00_Rc_03_1","Yes","Yes","Yes","Yes"
"17826","t04","Lr","D30","Sc00","Rc",3,2,32,"t04_Lr_D30_Sc00_Rc_03_2","Yes","Yes","Yes","Yes"
"17827","t04","Lr","D30","Sc00","Rc",4,1,31,"t04_Lr_D30_Sc00_Rc_04_1","Yes","Yes","Yes","Yes"
"17828","t04","Lr","D30","Sc00","Rc",4,2,31,"t04_Lr_D30_Sc00_Rc_04_2","Yes","Yes","Yes","Yes"
"17829","t04","Lr","D30","Sc00","Rc",5,1,32,"t04_Lr_D30_Sc00_Rc_05_1","Yes","Yes","Yes","Yes"
"17830","t04","Lr","D30","Sc00","Rc",5,2,32,"t04_Lr_D30_Sc00_Rc_05_2","Yes","Yes","Yes","Yes"
"17831","t04","Lr","D30","Sc00","Rc",6,1,31,"t04_Lr_D30_Sc00_Rc_06_1","Yes","Yes","Yes","Yes"
"17832","t04","Lr","D30","Sc00","Rc",6,2,31,"t04_Lr_D30_Sc00_Rc_06_2","Yes","Yes","Yes","Yes"
"17833","t04","Lr","D30","Sc00","Rc",7,1,31,"t04_Lr_D30_Sc00_Rc_07_1","Yes","Yes","Yes","Yes"
"17834","t04","Lr","D30","Sc00","Rc",7,2,31,"t04_Lr_D30_Sc00_Rc_07_2","Yes","Yes","Yes","Yes"
"17835","t04","Lr","D30","Sc00","Rc",8,1,31,"t04_Lr_D30_Sc00_Rc_08_1","Yes","Yes","Yes","Yes"
"17836","t04","Lr","D30","Sc00","Rc",8,2,31,"t04_Lr_D30_Sc00_Rc_08_2","Yes","Yes","Yes","Yes"
"17837","t04","Lr","D30","Sc00","Rc",9,1,32,"t04_Lr_D30_Sc00_Rc_09_1","Yes","Yes","Yes","Yes"
"17838","t04","Lr","D30","Sc00","Rc",9,2,32,"t04_Lr_D30_Sc00_Rc_09_2","Yes","Yes","Yes","Yes"
"17839","t04","Lr","D30","Sc00","Rc",10,1,31,"t04_Lr_D30_Sc00_Rc_10_1","Yes","Yes","Yes","Yes"
"17840","t04","Lr","D30","Sc00","Rc",10,2,32,"t04_Lr_D30_Sc00_Rc_10_2","Yes","Yes","Yes","Yes"
"17841","t04","Lr","D30","Sc00","Rl",1,1,32,"t04_Lr_D30_Sc00_Rl_01_1","Yes","Yes","Yes","Yes"
"17842","t04","Lr","D30","Sc00","Rl",1,2,32,"t04_Lr_D30_Sc00_Rl_01_2","Yes","Yes","Yes","Yes"
"17843","t04","Lr","D30","Sc00","Rl",2,1,32,"t04_Lr_D30_Sc00_Rl_02_1","Yes","Yes","Yes","Yes"
"17844","t04","Lr","D30","Sc00","Rl",2,2,32,"t04_Lr_D30_Sc00_Rl_02_2","Yes","Yes","Yes","Yes"
"17845","t04","Lr","D30","Sc00","Rl",3,1,31,"t04_Lr_D30_Sc00_Rl_03_1","Yes","Yes","Yes","Yes"
"17846","t04","Lr","D30","Sc00","Rl",3,2,31,"t04_Lr_D30_Sc00_Rl_03_2","Yes","Yes","Yes","Yes"
"17847","t04","Lr","D30","Sc00","Rl",4,1,31,"t04_Lr_D30_Sc00_Rl_04_1","Yes","Yes","Yes","Yes"
"17848","t04","Lr","D30","Sc00","Rl",4,2,31,"t04_Lr_D30_Sc00_Rl_04_2","Yes","Yes","Yes","Yes"
"17849","t04","Lr","D30","Sc00","Rl",5,1,31,"t04_Lr_D30_Sc00_Rl_05_1","Yes","Yes","Yes","Yes"
"17850","t04","Lr","D30","Sc00","Rl",5,2,31,"t04_Lr_D30_Sc00_Rl_05_2","Yes","Yes","Yes","Yes"
"17851","t04","Lr","D30","Sc00","Rl",6,1,32,"t04_Lr_D30_Sc00_Rl_06_1","Yes","Yes","Yes","Yes"
"17852","t04","Lr","D30","Sc00","Rl",6,2,32,"t04_Lr_D30_Sc00_Rl_06_2","Yes","Yes","Yes","Yes"
"17853","t04","Lr","D30","Sc00","Rl",7,1,31,"t04_Lr_D30_Sc00_Rl_07_1","Yes","Yes","Yes","Yes"
"17854","t04","Lr","D30","Sc00","Rl",7,2,31,"t04_Lr_D30_Sc00_Rl_07_2","Yes","Yes","Yes","Yes"
"17855","t04","Lr","D30","Sc00","Rl",8,1,31,"t04_Lr_D30_Sc00_Rl_08_1","Yes","Yes","Yes","Yes"
"17856","t04","Lr","D30","Sc00","Rl",8,2,31,"t04_Lr_D30_Sc00_Rl_08_2","Yes","Yes","Yes","Yes"
"17857","t04","Lr","D30","Sc00","Rl",9,1,32,"t04_Lr_D30_Sc00_Rl_09_1","Yes","Yes","Yes","Yes"
"17858","t04","Lr","D30","Sc00","Rl",9,2,32,"t04_Lr_D30_Sc00_Rl_09_2","Yes","Yes","Yes","Yes"
"17859","t04","Lr","D30","Sc00","Rl",10,1,31,"t04_Lr_D30_Sc00_Rl_10_1","Yes","Yes","Yes","Yes"
"17860","t04","Lr","D30","Sc00","Rl",10,2,31,"t04_Lr_D30_Sc00_Rl_10_2","Yes","Yes","Yes","Yes"
"17861","t04","Lr","D30","Sc00","Rr",1,1,31,"t04_Lr_D30_Sc00_Rr_01_1","Yes","Yes","Yes","Yes"
"17862","t04","Lr","D30","Sc00","Rr",1,2,31,"t04_Lr_D30_Sc00_Rr_01_2","Yes","Yes","Yes","Yes"
"17863","t04","Lr","D30","Sc00","Rr",2,1,31,"t04_Lr_D30_Sc00_Rr_02_1","Yes","Yes","Yes","Yes"
"17864","t04","Lr","D30","Sc00","Rr",2,2,31,"t04_Lr_D30_Sc00_Rr_02_2","Yes","Yes","Yes","Yes"
"17865","t04","Lr","D30","Sc00","Rr",3,1,31,"t04_Lr_D30_Sc00_Rr_03_1","Yes","Yes","Yes","Yes"
"17866","t04","Lr","D30","Sc00","Rr",3,2,31,"t04_Lr_D30_Sc00_Rr_03_2","Yes","Yes","Yes","Yes"
"17867","t04","Lr","D30","Sc00","Rr",4,1,30,"t04_Lr_D30_Sc00_Rr_04_1","Yes","Yes","Yes","Yes"
"17868","t04","Lr","D30","Sc00","Rr",4,2,30,"t04_Lr_D30_Sc00_Rr_04_2","Yes","Yes","Yes","Yes"
"17869","t04","Lr","D30","Sc00","Rr",5,1,32,"t04_Lr_D30_Sc00_Rr_05_1","Yes","Yes","Yes","Yes"
"17870","t04","Lr","D30","Sc00","Rr",5,2,32,"t04_Lr_D30_Sc00_Rr_05_2","Yes","Yes","Yes","Yes"
"17871","t04","Lr","D30","Sc00","Rr",6,1,32,"t04_Lr_D30_Sc00_Rr_06_1","Yes","Yes","Yes","Yes"
"17872","t04","Lr","D30","Sc00","Rr",6,2,32,"t04_Lr_D30_Sc00_Rr_06_2","Yes","Yes","Yes","Yes"
"17873","t04","Lr","D30","Sc00","Rr",7,1,31,"t04_Lr_D30_Sc00_Rr_07_1","Yes","Yes","Yes","Yes"
"17874","t04","Lr","D30","Sc00","Rr",7,2,31,"t04_Lr_D30_Sc00_Rr_07_2","Yes","Yes","Yes","Yes"
"17875","t04","Lr","D30","Sc00","Rr",8,1,32,"t04_Lr_D30_Sc00_Rr_08_1","Yes","Yes","Yes","Yes"
"17876","t04","Lr","D30","Sc00","Rr",8,2,32,"t04_Lr_D30_Sc00_Rr_08_2","Yes","Yes","Yes","Yes"
"17877","t04","Lr","D30","Sc00","Rr",9,1,32,"t04_Lr_D30_Sc00_Rr_09_1","Yes","Yes","Yes","Yes"
"17878","t04","Lr","D30","Sc00","Rr",9,2,32,"t04_Lr_D30_Sc00_Rr_09_2","Yes","Yes","Yes","Yes"
"17879","t04","Lr","D30","Sc00","Rr",10,1,31,"t04_Lr_D30_Sc00_Rr_10_1","Yes","Yes","Yes","Yes"
"17880","t04","Lr","D30","Sc00","Rr",10,2,31,"t04_Lr_D30_Sc00_Rr_10_2","Yes","Yes","Yes","Yes"
"17881","t04","Lr","D30","Sl24","Rc",1,1,32,"t04_Lr_D30_Sl24_Rc_01_1","Yes","Yes","Yes","Yes"
"17882","t04","Lr","D30","Sl24","Rc",1,2,32,"t04_Lr_D30_Sl24_Rc_01_2","Yes","Yes","Yes","Yes"
"17883","t04","Lr","D30","Sl24","Rc",2,1,31,"t04_Lr_D30_Sl24_Rc_02_1","Yes","Yes","Yes","Yes"
"17884","t04","Lr","D30","Sl24","Rc",2,2,31,"t04_Lr_D30_Sl24_Rc_02_2","Yes","Yes","Yes","Yes"
"17885","t04","Lr","D30","Sl24","Rc",3,1,31,"t04_Lr_D30_Sl24_Rc_03_1","Yes","Yes","Yes","Yes"
"17886","t04","Lr","D30","Sl24","Rc",3,2,31,"t04_Lr_D30_Sl24_Rc_03_2","Yes","Yes","Yes","Yes"
"17887","t04","Lr","D30","Sl24","Rc",4,1,31,"t04_Lr_D30_Sl24_Rc_04_1","Yes","Yes","Yes","Yes"
"17888","t04","Lr","D30","Sl24","Rc",4,2,31,"t04_Lr_D30_Sl24_Rc_04_2","Yes","Yes","Yes","Yes"
"17889","t04","Lr","D30","Sl24","Rc",5,1,31,"t04_Lr_D30_Sl24_Rc_05_1","Yes","Yes","Yes","Yes"
"17890","t04","Lr","D30","Sl24","Rc",5,2,31,"t04_Lr_D30_Sl24_Rc_05_2","Yes","Yes","No","Yes"
"17891","t04","Lr","D30","Sl24","Rc",6,1,32,"t04_Lr_D30_Sl24_Rc_06_1","Yes","Yes","Yes","Yes"
"17892","t04","Lr","D30","Sl24","Rc",6,2,32,"t04_Lr_D30_Sl24_Rc_06_2","Yes","Yes","Yes","Yes"
"17893","t04","Lr","D30","Sl24","Rc",7,1,31,"t04_Lr_D30_Sl24_Rc_07_1","Yes","Yes","Yes","Yes"
"17894","t04","Lr","D30","Sl24","Rc",7,2,31,"t04_Lr_D30_Sl24_Rc_07_2","Yes","Yes","Yes","Yes"
"17895","t04","Lr","D30","Sl24","Rc",8,1,32,"t04_Lr_D30_Sl24_Rc_08_1","Yes","Yes","Yes","Yes"
"17896","t04","Lr","D30","Sl24","Rc",8,2,32,"t04_Lr_D30_Sl24_Rc_08_2","Yes","Yes","Yes","Yes"
"17897","t04","Lr","D30","Sl24","Rc",9,1,32,"t04_Lr_D30_Sl24_Rc_09_1","Yes","Yes","Yes","Yes"
"17898","t04","Lr","D30","Sl24","Rc",9,2,32,"t04_Lr_D30_Sl24_Rc_09_2","Yes","Yes","Yes","Yes"
"17899","t04","Lr","D30","Sl24","Rc",10,1,31,"t04_Lr_D30_Sl24_Rc_10_1","Yes","Yes","Yes","Yes"
"17900","t04","Lr","D30","Sl24","Rc",10,2,31,"t04_Lr_D30_Sl24_Rc_10_2","Yes","Yes","Yes","Yes"
"17901","t04","Lr","D30","Sl24","Rl",1,1,32,"t04_Lr_D30_Sl24_Rl_01_1","Yes","Yes","Yes","Yes"
"17902","t04","Lr","D30","Sl24","Rl",1,2,32,"t04_Lr_D30_Sl24_Rl_01_2","Yes","Yes","Yes","Yes"
"17903","t04","Lr","D30","Sl24","Rl",2,1,31,"t04_Lr_D30_Sl24_Rl_02_1","Yes","Yes","Yes","Yes"
"17904","t04","Lr","D30","Sl24","Rl",2,2,31,"t04_Lr_D30_Sl24_Rl_02_2","Yes","Yes","Yes","Yes"
"17905","t04","Lr","D30","Sl24","Rl",3,1,32,"t04_Lr_D30_Sl24_Rl_03_1","Yes","Yes","Yes","Yes"
"17906","t04","Lr","D30","Sl24","Rl",3,2,32,"t04_Lr_D30_Sl24_Rl_03_2","Yes","Yes","Yes","Yes"
"17907","t04","Lr","D30","Sl24","Rl",4,1,31,"t04_Lr_D30_Sl24_Rl_04_1","Yes","Yes","Yes","Yes"
"17908","t04","Lr","D30","Sl24","Rl",4,2,31,"t04_Lr_D30_Sl24_Rl_04_2","Yes","Yes","Yes","Yes"
"17909","t04","Lr","D30","Sl24","Rl",5,1,31,"t04_Lr_D30_Sl24_Rl_05_1","Yes","Yes","Yes","Yes"
"17910","t04","Lr","D30","Sl24","Rl",5,2,31,"t04_Lr_D30_Sl24_Rl_05_2","Yes","Yes","Yes","Yes"
"17911","t04","Lr","D30","Sl24","Rl",6,1,33,"t04_Lr_D30_Sl24_Rl_06_1","Yes","Yes","Yes","Yes"
"17912","t04","Lr","D30","Sl24","Rl",6,2,32,"t04_Lr_D30_Sl24_Rl_06_2","Yes","Yes","Yes","Yes"
"17913","t04","Lr","D30","Sl24","Rl",7,1,31,"t04_Lr_D30_Sl24_Rl_07_1","Yes","Yes","Yes","Yes"
"17914","t04","Lr","D30","Sl24","Rl",7,2,31,"t04_Lr_D30_Sl24_Rl_07_2","Yes","Yes","Yes","Yes"
"17915","t04","Lr","D30","Sl24","Rl",8,1,32,"t04_Lr_D30_Sl24_Rl_08_1","Yes","Yes","Yes","Yes"
"17916","t04","Lr","D30","Sl24","Rl",8,2,31,"t04_Lr_D30_Sl24_Rl_08_2","Yes","Yes","Yes","Yes"
"17917","t04","Lr","D30","Sl24","Rl",9,1,31,"t04_Lr_D30_Sl24_Rl_09_1","Yes","Yes","Yes","Yes"
"17918","t04","Lr","D30","Sl24","Rl",9,2,31,"t04_Lr_D30_Sl24_Rl_09_2","Yes","Yes","Yes","Yes"
"17919","t04","Lr","D30","Sl24","Rl",10,1,32,"t04_Lr_D30_Sl24_Rl_10_1","Yes","Yes","Yes","Yes"
"17920","t04","Lr","D30","Sl24","Rl",10,2,32,"t04_Lr_D30_Sl24_Rl_10_2","Yes","Yes","Yes","Yes"
"17921","t04","Lr","D30","Sl24","Rr",1,1,31,"t04_Lr_D30_Sl24_Rr_01_1","Yes","Yes","Yes","Yes"
"17922","t04","Lr","D30","Sl24","Rr",1,2,31,"t04_Lr_D30_Sl24_Rr_01_2","Yes","Yes","Yes","Yes"
"17923","t04","Lr","D30","Sl24","Rr",2,1,32,"t04_Lr_D30_Sl24_Rr_02_1","Yes","Yes","Yes","Yes"
"17924","t04","Lr","D30","Sl24","Rr",2,2,32,"t04_Lr_D30_Sl24_Rr_02_2","Yes","Yes","Yes","Yes"
"17925","t04","Lr","D30","Sl24","Rr",3,1,31,"t04_Lr_D30_Sl24_Rr_03_1","Yes","Yes","Yes","Yes"
"17926","t04","Lr","D30","Sl24","Rr",3,2,31,"t04_Lr_D30_Sl24_Rr_03_2","Yes","Yes","Yes","Yes"
"17927","t04","Lr","D30","Sl24","Rr",4,1,31,"t04_Lr_D30_Sl24_Rr_04_1","Yes","Yes","Yes","Yes"
