id,lighting,distance,side,rotation,trial,time,frame,subject,time2,frame2,x,y,saccade,tag,new_Tag,filename,new_tag
c01,Lr,D30,Sc00,Rc,1,1.csv,32.0,c01_Lr_D30_Sc00_Rc_01_1,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rc_01_1.csv,away
c01,Lr,D30,Sc00,Rc,1,2.csv,30.0,c01_Lr_D30_Sc00_Rc_01_2,0.0,29.0,69.0,429.0,0,looking,,c01_Lr_D30_Sc00_Rc_01_2.csv,right
c01,Lr,D30,Sc00,Rc,2,1.csv,31.0,c01_Lr_D30_Sc00_Rc_02_1,0.0,30.0,277.0,519.0,0,looking,,c01_Lr_D30_Sc00_Rc_02_1.csv,right
c01,Lr,D30,Sc00,Rc,2,2.csv,31.0,c01_Lr_D30_Sc00_Rc_02_2,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_02_2.csv,away
c01,Lr,D30,Sc00,Rc,3,1.csv,32.0,c01_Lr_D30_Sc00_Rc_03_1,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rc_03_1.csv,away
c01,Lr,D30,Sc00,Rc,3,2.csv,32.0,c01_Lr_D30_Sc00_Rc_03_2,0.0,31.0,173.0,463.0,0,looking,,c01_Lr_D30_Sc00_Rc_03_2.csv,right
c01,Lr,D30,Sc00,Rc,4,1.csv,31.0,c01_Lr_D30_Sc00_Rc_04_1,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_04_1.csv,away
c01,Lr,D30,Sc00,Rc,4,2.csv,31.0,c01_Lr_D30_Sc00_Rc_04_2,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_04_2.csv,away
c01,Lr,D30,Sc00,Rc,5,1.csv,32.0,c01_Lr_D30_Sc00_Rc_05_1,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rc_05_1.csv,away
c01,Lr,D30,Sc00,Rc,5,2.csv,32.0,c01_Lr_D30_Sc00_Rc_05_2,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rc_05_2.csv,away
c01,Lr,D30,Sc00,Rc,6,1.csv,31.0,c01_Lr_D30_Sc00_Rc_06_1,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_06_1.csv,away
c01,Lr,D30,Sc00,Rc,6,2.csv,31.0,c01_Lr_D30_Sc00_Rc_06_2,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_06_2.csv,away
c01,Lr,D30,Sc00,Rc,7,1.csv,31.0,c01_Lr_D30_Sc00_Rc_07_1,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_07_1.csv,away
c01,Lr,D30,Sc00,Rc,8,1.csv,31.0,c01_Lr_D30_Sc00_Rc_08_1,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_08_1.csv,away
c01,Lr,D30,Sc00,Rc,8,2.csv,31.0,c01_Lr_D30_Sc00_Rc_08_2,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_08_2.csv,away
c01,Lr,D30,Sc00,Rc,9,1.csv,32.0,c01_Lr_D30_Sc00_Rc_09_1,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rc_09_1.csv,away
c01,Lr,D30,Sc00,Rc,9,2.csv,32.0,c01_Lr_D30_Sc00_Rc_09_2,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rc_09_2.csv,away
c01,Lr,D30,Sc00,Rc,10,1.csv,31.0,c01_Lr_D30_Sc00_Rc_10_1,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_10_1.csv,away
c01,Lr,D30,Sc00,Rc,10,2.csv,31.0,c01_Lr_D30_Sc00_Rc_10_2,0.0,30.0,,,0,away,,c01_Lr_D30_Sc00_Rc_10_2.csv,away
c01,Lr,D30,Sc00,Rl,1,1.csv,31.0,c01_Lr_D30_Sc00_Rl_01_1,0.0,30.0,200,216,0,looking,,c01_Lr_D30_Sc00_Rl_01_1.csv,right
c01,Lr,D30,Sc00,Rl,1,2.csv,32.0,c01_Lr_D30_Sc00_Rl_01_2,0.0,31.0,106,294,0,looking,,c01_Lr_D30_Sc00_Rl_01_2.csv,right
c01,Lr,D30,Sc00,Rl,2,1.csv,31.0,c01_Lr_D30_Sc00_Rl_02_1,0.0,30.0,222,285,0,looking,,c01_Lr_D30_Sc00_Rl_02_1.csv,right
c01,Lr,D30,Sc00,Rl,2,2.csv,32.0,c01_Lr_D30_Sc00_Rl_02_2,0.0,31.0,296,312,0,looking,,c01_Lr_D30_Sc00_Rl_02_2.csv,right
c01,Lr,D30,Sc00,Rl,3,1.csv,31.0,c01_Lr_D30_Sc00_Rl_03_1,0.0,30.0,332.0,332.0,0,looking,,c01_Lr_D30_Sc00_Rl_03_1.csv,right
c01,Lr,D30,Sc00,Rl,3,2.csv,32.0,c01_Lr_D30_Sc00_Rl_03_2,0.0,31.0,,,0,away,,c01_Lr_D30_Sc00_Rl_03_2.csv,away
c01,Lr,D30,Sc00,Rl,4,1.csv,32.0,c01_Lr_D30_Sc00_Rl_04_1,0.0,31.0,353.0,349.0,0,looking,,c01_Lr_D30_Sc00_Rl_04_1.csv,right
c01,Lr,D30,Sc00,Rl,4,2.csv,33.0,c01_Lr_D30_Sc00_Rl_04_2,0.0,32.0,360,359,0,looking,,c01_Lr_D30_Sc00_Rl_04_2.csv,right
c01,Lr,D30,Sc00,Rl,5,1.csv,32.0,c01_Lr_D30_Sc00_Rl_05_1,0.0,31.0,303.0,336.0,0,looking,,c01_Lr_D30_Sc00_Rl_05_1.csv,right
c01,Lr,D30,Sc00,Rl,5,2.csv,33.0,c01_Lr_D30_Sc00_Rl_05_2,0.0,32.0,467.0,300.0,0,looking,,c01_Lr_D30_Sc00_Rl_05_2.csv,right
c01,Lr,D30,Sc00,Rl,6,1.csv,30.0,c01_Lr_D30_Sc00_Rl_06_1,0.0,29.0,304.0,356.0,0,looking,,c01_Lr_D30_Sc00_Rl_06_1.csv,right
